date,temperature,rainfall
2015-04-29,34.483366728548624,70.92812134143792
2015-04-30,30.282476677225038,60.579990141911196
2015-05-01,27.874835672928135,6.128391550339163
2015-05-02,34.59679797151928,53.46830256948948
2015-05-03,32.28454813145198,50.71861091795679
2015-05-04,31.52416539469734,67.85164470681313
2015-05-05,29.99892062339173,6.4378691307448
2015-05-06,33.75664235641992,72.53807526769144
2015-05-07,33.04613544312405,79.79975207583045
2015-05-08,33.57261733187889,93.38357078604679
2015-05-09,34.65086335693749,25.887535672017492
2015-05-10,28.809271101138744,5.367332051958218
2015-05-11,36.715841451477274,39.99342492919499
2015-05-12,31.958196863918403,16.917284121365995
2015-05-13,33.66721535824194,61.27302434356097
2015-05-14,34.410655362527855,84.88879676283194
2015-05-15,33.76177845227198,97.44140655662518
2015-05-16,32.92803300104952,3.1293797440088866
2015-05-17,33.61469318999543,98.14776346180922
2015-05-18,30.557050027199686,92.35132817930474
2015-05-19,31.115991047903815,3.7287040024566953
2015-05-20,30.101890164433723,27.132979937031475
2015-05-21,32.632821920316644,28.96531073079546
2015-05-22,28.06886463890878,97.36577662198671
2015-05-23,35.44638289788793,42.22739965143414
2015-05-24,27.012609367634546,94.49399349945918
2015-05-25,31.175750912915937,33.338510928413086
2015-05-26,31.455472661215822,43.08824091752131
2015-05-27,33.26844389081063,8.022098318515692
2015-05-28,29.842080222129375,9.53487224655063
2015-05-29,27.912273656467008,23.60710793365619
2015-05-30,31.097962156311986,48.29396121484167
2015-05-31,31.103118295925956,76.79163974791953
2015-06-01,28.93135239539494,59.444297687700335
2015-06-02,28.974361415887667,36.86987344961927
2015-06-03,31.366580439081204,70.87610370126582
2015-06-04,29.442615066277384,18.148379462609277
2015-06-05,27.54935459813877,59.86766392894434
2015-06-06,28.109313864319606,74.82836296590342
2015-06-07,26.38923055617497,64.61832987184057
2015-06-08,31.414643108248974,96.15273478220716
2015-06-09,27.864423760111812,94.56493883347193
2015-06-10,28.431900832039837,88.97262505784785
2015-06-11,27.19806741040223,82.23973465719702
2015-06-12,27.68528769723327,54.66952797617994
2015-06-13,29.358845015377362,39.14332734333912
2015-06-14,27.12177915868298,15.705140175277844
2015-06-15,29.548213071349643,52.40252887069148
2015-06-16,29.077334021364855,60.40962866342892
2015-06-17,26.46385164781835,73.6419915975233
2015-06-18,26.967071793008007,96.01403096882107
2015-06-19,26.666657570484514,85.20622279317936
2015-06-20,27.31482238413365,81.96105309102644
2015-06-21,27.131285343224942,49.01377462392583
2015-06-22,26.992864248665256,87.7839975615722
2015-06-23,24.31508819675139,23.37208034311401
2015-06-24,27.650613657813096,60.43806669807328
2015-06-25,27.714820745670465,39.62962585746315
2015-06-26,24.53394094869283,3.3564620430421743
2015-06-27,23.896015573871026,40.51202335094857
2015-06-28,28.489269053049377,97.12428896638315
2015-06-29,25.680383889634264,2.1820300744233467
2015-06-30,24.532949115749776,17.5233331135494
2015-07-01,24.588596592849456,73.95295808752492
2015-07-02,23.33271862511506,2.628314967546874
2015-07-03,24.472029217216857,52.09918552489917
2015-07-04,23.735621473389532,80.65037980866305
2015-07-05,26.59139246253904,32.42542221975624
2015-07-06,27.465167126281724,29.703768655886066
2015-07-07,20.57837123866994,32.184944689437025
2015-07-08,25.294378653694476,90.11710684242725
2015-07-09,26.787978555022214,0.7373726033606753
2015-07-10,24.501432967160852,75.92430931697626
2015-07-11,25.25275771309688,16.554215034228083
2015-07-12,22.194902276730758,27.32091484236542
2015-07-13,22.193960620616366,91.7780695667391
2015-07-14,25.012717006373116,14.738612766802905
2015-07-15,23.86336039575945,37.34594013313587
2015-07-16,21.21059605954411,26.87988060070441
2015-07-17,21.745387466506628,23.33022281523679
2015-07-18,24.362782617097412,17.434849717896018
2015-07-19,20.1336895879555,63.58350312500814
2015-07-20,18.670469079765375,55.532780949705305
2015-07-21,24.914932540478368,59.98570158824208
2015-07-22,21.394439976923866,29.949428813247902
2015-07-23,22.601711017737564,93.08396637175692
2015-07-24,19.470869161942403,81.17865252324175
2015-07-25,21.915882075997807,5.550066430842016
2015-07-26,20.13560480550574,86.57642224855763
2015-07-27,20.474562452976613,11.37323113414378
2015-07-28,22.49142020553756,37.999538855741775
2015-07-29,19.26189739591751,38.649466680425625
2015-07-30,18.03724156386287,7.3555269574196664
2015-07-31,21.230723023478767,52.81851116176156
2015-08-01,19.943706237522598,31.52314104576123
2015-08-02,20.112241527687534,70.78515378559909
2015-08-03,20.39707248456166,31.43098181813314
2015-08-04,17.230482331321316,74.54321126292888
2015-08-05,23.0943984614411,28.218389491416985
2015-08-06,21.242765137277054,74.3955277036591
2015-08-07,19.248237265432163,45.24922310882399
2015-08-08,20.11717779377131,6.641784472883272
2015-08-09,18.02061446998989,35.84397151464892
2015-08-10,17.88103251654895,71.36372317837701
2015-08-11,19.701038546724334,81.58023057600123
2015-08-12,15.157978661367459,60.82966249005351
2015-08-13,19.438540499038243,62.52817182835152
2015-08-14,18.73230154486607,32.482549763562616
2015-08-15,20.94714074385049,67.9570712976433
2015-08-16,18.13666722606998,84.52959247490838
2015-08-17,19.964164869283394,2.157162363987386
2015-08-18,19.102395200713392,44.01349275203099
2015-08-19,21.154890727212006,58.483842657460784
2015-08-20,16.517242816274937,41.117917463738564
2015-08-21,16.24337626210796,30.7842796261792
2015-08-22,20.160100241733584,66.46742350084541
2015-08-23,20.348241647180963,44.62519202140095
2015-08-24,17.16865381047943,19.26363288274542
2015-08-25,17.750952695042603,31.281477568379003
2015-08-26,17.42795477444304,83.92779059656695
2015-08-27,18.110264419908983,86.69252490921782
2015-08-28,16.34361543060137,52.39246795590865
2015-08-29,16.437404987629204,57.66112640292528
2015-08-30,18.977027524469033,60.55485625385695
2015-08-31,14.195365111613773,47.57243844493397
2015-09-01,12.607227034805533,25.760313358126275
2015-09-02,19.07057369794059,49.08896518142528
2015-09-03,16.654876615054047,62.54816114819505
2015-09-04,14.29430986615019,95.06492222119296
2015-09-05,13.981632331257247,43.01821512177012
2015-09-06,16.910784835006492,81.94347922021412
2015-09-07,17.266006613372937,34.18642068646203
2015-09-08,16.613708076480574,43.08563394144065
2015-09-09,17.066182480012394,10.41175226084875
2015-09-10,14.69187351608011,46.70953073732327
2015-09-11,12.070506866308527,32.57792421326589
2015-09-12,16.283530447717695,11.29170449704291
2015-09-13,15.213475448084067,85.03268617897426
2015-09-14,14.90106876658125,28.132618772625683
2015-09-15,16.068327502396833,44.19167758413126
2015-09-16,15.73738856760001,98.95003440297273
2015-09-17,15.534111672890598,85.57014645672679
2015-09-18,16.720415163824043,48.285649741648264
2015-09-19,12.939236935073065,4.405797323651706
2015-09-20,16.36899869619074,85.3229505600509
2015-09-21,14.477848347964873,49.43036215061299
2015-09-22,15.582643832119203,49.13809457222151
2015-09-23,10.955948190434356,23.219708354053136
2015-09-24,16.76913316955982,98.065903815473
2015-09-25,14.954749706877777,15.771211440305333
2015-09-26,15.365917792207393,39.782552717626864
2015-09-27,14.278625207903442,67.60982565557288
2015-09-28,15.399034964185793,41.21041081470425
2015-09-29,16.587827120753435,37.210296115401476
2015-09-30,18.004147058575285,34.12440714848075
2015-10-01,17.025299273570646,53.73297099113978
2015-10-02,13.382086553409678,93.1076976787388
2015-10-03,13.550785806799274,28.230271382447146
2015-10-04,17.004113319786818,6.266152771031219
2015-10-05,14.47971509478359,5.425747232988753
2015-10-06,13.890056337967394,54.41601295591158
2015-10-07,16.365753008296657,90.1921957476756
2015-10-08,10.843822502752817,81.61715278313322
2015-10-09,12.84086006183579,88.21071322380564
2015-10-10,12.414427972954403,18.325228524992475
2015-10-11,16.092628055638464,48.65928654606968
2015-10-12,15.918737681635193,52.206964026029546
2015-10-13,18.551687495158745,59.81206279778516
2015-10-14,13.384975528838236,56.97936259013316
2015-10-15,12.179617586389936,16.161746410508236
2015-10-16,11.866314747790474,90.03790068354311
2015-10-17,15.66647694454327,84.02198898466192
2015-10-18,18.61190435358695,59.07207607579722
2015-10-19,12.963489391515079,61.27210844946246
2015-10-20,12.938004825279275,36.191077110242176
2015-10-21,14.366489167257964,33.363651751123044
2015-10-22,10.466842381742566,55.584411554945504
2015-10-23,17.904195518610745,7.055733701400479
2015-10-24,14.769459045675838,50.79373648809153
2015-10-25,14.6710328900713,86.67660530365407
2015-10-26,14.088324396635345,69.42580083568531
2015-10-27,17.526136877406,28.32682024202634
2015-10-28,19.943070029719465,27.082265020272555
2015-10-29,17.543368717686313,21.46554623384258
2015-10-30,14.163376284916199,21.611844943714274
2015-10-31,18.04073895651663,35.10278386497464
2015-11-01,16.10937274407561,40.739531372950786
2015-11-02,14.364560452163763,23.97286174022426
2015-11-03,15.52494311431194,67.55035004857795
2015-11-04,16.36528442629534,54.63292022198504
2015-11-05,16.39419584019829,8.426968159186343
2015-11-06,17.79139975270042,95.82529899897263
2015-11-07,15.203174307728164,5.595737551652524
2015-11-08,17.07088601633036,71.84874725824673
2015-11-09,16.681916962839285,19.042311247663314
2015-11-10,16.506818077825454,95.55440103188411
2015-11-11,17.9062577713256,23.072124563824314
2015-11-12,16.83227915082963,21.909326311689924
2015-11-13,19.267464299282402,58.85820188860381
2015-11-14,20.385188065882165,44.5737200097475
2015-11-15,19.85174644994037,19.876992087231404
2015-11-16,17.181822540851755,22.722415245824312
2015-11-17,16.741670271798256,79.70326420341881
2015-11-18,19.17007641581528,55.72615236628411
2015-11-19,18.694745161697806,19.64605798261362
2015-11-20,18.798965459708853,71.77557640597493
2015-11-21,18.452777355347685,69.80303283337778
2015-11-22,14.089991250714387,58.81997614143981
2015-11-23,20.39949138716314,40.97701846598463
2015-11-24,17.00868374819062,34.35609880697048
2015-11-25,18.572572559642385,68.68607195209043
2015-11-26,16.05127783500084,14.376704449095302
2015-11-27,19.63301011591055,75.74262754621039
2015-11-28,19.1820246055664,82.70930755414281
2015-11-29,17.37775017578353,31.735357896919826
2015-11-30,18.79271594494778,26.677594974000975
2015-12-01,17.77276902046152,76.56867218343216
2015-12-02,23.177913971679125,99.95876091296357
2015-12-03,20.408762191611835,65.56959530951971
2015-12-04,20.662435167473614,8.778719031108107
2015-12-05,20.443017188834517,4.359593421519592
2015-12-06,20.93655915584456,71.89844579312357
2015-12-07,16.0069160579061,19.788558440036084
2015-12-08,19.52979050616305,89.23761490711925
2015-12-09,22.285632690779615,8.560827376731762
2015-12-10,19.369688126025842,53.94849846043841
2015-12-11,22.69333946587078,79.09537890611512
2015-12-12,19.267381357950963,72.22832269801745
2015-12-13,19.3160360821129,54.43134768029903
2015-12-14,19.813246226724388,18.157877351566874
2015-12-15,22.185715532593147,93.39120611872369
2015-12-16,23.741167471156484,69.78175269223428
2015-12-17,24.623626682238438,8.257708548532905
2015-12-18,25.387292020290445,88.25870739663387
2015-12-19,21.0922598364125,99.30989100602166
2015-12-20,22.330381285284393,9.886276298350872
2015-12-21,20.412218408842953,49.20087739277276
2015-12-22,22.68676669499359,7.8098833898985305
2015-12-23,25.10152552912644,39.91895024409472
2015-12-24,25.554137360893897,42.352039966480035
2015-12-25,22.823134493205018,43.33216081873336
2015-12-26,22.265860092457732,6.1397650768257535
2015-12-27,24.960618672879747,38.08441814508038
2015-12-28,28.51322544613243,28.12540777376603
2015-12-29,26.312314481850297,94.67371396371601
2015-12-30,24.353448824797052,90.3622063280187
2015-12-31,24.534080239147805,87.21130016864336
2016-01-01,23.065957755788776,76.7776044184466
2016-01-02,28.45449125676389,86.12227392543629
2016-01-03,23.14544718194672,27.40245821863705
2016-01-04,22.050490764634457,99.13478570208196
2016-01-05,25.779441365552028,97.18911230089931
2016-01-06,28.128460584844582,62.18273204493387
2016-01-07,27.602961274943045,96.41728657164089
2016-01-08,27.52592636525867,10.52625958112804
2016-01-09,25.955401970364544,50.78113110975481
2016-01-10,26.815132823104737,73.13299308770695
2016-01-11,30.287268996046546,27.388633841939136
2016-01-12,27.629534346835253,10.35556350968967
2016-01-13,21.736158171573543,30.94812037804694
2016-01-14,24.38963158410446,30.625565967556422
2016-01-15,24.870393864788554,6.0754165979677754
2016-01-16,29.287799526176244,30.226074772620258
2016-01-17,29.659836444073775,51.40178494550995
2016-01-18,28.43405250301097,36.662995592679174
2016-01-19,26.163922566889518,94.83057366291145
2016-01-20,30.3252944889525,22.67136369364806
2016-01-21,27.578894690227106,33.00522786148128
2016-01-22,27.894611845703903,94.75241280496614
2016-01-23,27.532246180350462,44.650682842232904
2016-01-24,25.040853999729272,79.32195188966612
2016-01-25,28.304496535259936,29.63458419678393
2016-01-26,32.386427470651775,55.072588128703245
2016-01-27,28.098434639600228,36.814873693932846
2016-01-28,29.42306025305093,91.63443596500744
2016-01-29,31.41502844253348,93.16356601086306
2016-01-30,33.295789154698745,12.547452560247585
2016-01-31,30.95086010138462,84.0812248428935
2016-02-01,31.784116947693832,34.94201733224218
2016-02-02,31.008868833820355,28.822610938621253
2016-02-03,30.592970325490985,68.24167648993792
2016-02-04,30.18801737145406,80.84849147514812
2016-02-05,28.557949455139244,5.72551488855585
2016-02-06,27.76251678088264,15.475941682822981
2016-02-07,26.634417990657692,81.11343010314701
2016-02-08,31.193149404178044,9.34764646600641
2016-02-09,30.762073039989406,67.83342576268318
2016-02-10,34.342496696329995,94.22218391969
2016-02-11,29.91869550152539,28.956377441854276
2016-02-12,32.53087423943912,26.91687502193628
2016-02-13,33.40844086849572,56.56467150397433
2016-02-14,33.432200999717814,6.507984168352521
2016-02-15,29.397825534268254,17.833757749123514
2016-02-16,29.077603149707368,65.28933913466976
2016-02-17,31.602172187940717,64.2040397017042
2016-02-18,32.106260923246914,89.5396765762623
2016-02-19,29.24180143917507,98.61184951108132
2016-02-20,35.06744647015174,34.54652803082669
2016-02-21,30.838512481970206,40.86242024960105
2016-02-22,37.02335362588554,65.80188783223552
2016-02-23,31.866971166361107,53.571674440945074
2016-02-24,34.59396724043746,39.07286302650983
2016-02-25,35.28081763601395,38.13831287260393
2016-02-26,36.789950412844284,59.328713884375574
2016-02-27,32.11781875505932,42.52483448959536
2016-02-28,32.975302607122174,60.52128703858044
2016-02-29,33.810005426875,10.13238575944111
2016-03-01,31.352855567490632,51.36314103420118
2016-03-02,34.80579324721406,60.50373801697758
2016-03-03,33.15830143304125,61.62043552245272
2016-03-04,29.217959255698673,25.45425996832964
2016-03-05,35.537332652433236,10.84832135714635
2016-03-06,30.272885777840777,45.6001345990942
2016-03-07,33.02083055465364,23.970170838103
2016-03-08,34.67262688257704,32.72953344353744
2016-03-09,34.79313952556482,22.01234407958914
2016-03-10,34.3510175114736,23.919692845284324
2016-03-11,31.186546865545015,87.23795174947509
2016-03-12,34.214049277551965,42.453777142293845
2016-03-13,36.739899185036364,85.93656976826821
2016-03-14,32.60480647499537,70.32062796873313
2016-03-15,34.207363170725515,59.629890133387306
2016-03-16,34.09713612285725,5.221414641549327
2016-03-17,31.311284987881937,67.36733770236629
2016-03-18,29.668796811946315,59.858669301061674
2016-03-19,37.052659105030564,19.664928766080436
2016-03-20,33.34935475603389,54.2012946653601
2016-03-21,36.16214743060636,94.06901532495075
2016-03-22,35.00428193531596,52.885881292652456
2016-03-23,33.771861874389096,23.126403831927266
2016-03-24,36.10780982083742,44.77925459421749
2016-03-25,37.71589182155042,82.09029421364676
2016-03-26,32.56583631885728,62.469740251578024
2016-03-27,32.88367058117346,40.51070166194255
2016-03-28,34.50170489986459,21.424149489467602
2016-03-29,34.41882254981299,77.2508010965013
2016-03-30,35.48823298776932,97.53637118378109
2016-03-31,35.00262906416167,8.22738729047876
2016-04-01,37.11337473977762,5.77088922901291
2016-04-02,35.83094000135958,47.70707408053079
2016-04-03,34.185590099813226,84.07541100449389
2016-04-04,33.58773134896465,48.94618652582946
2016-04-05,34.910110548326436,77.67434702531256
2016-04-06,33.9141688960471,56.260537347567485
2016-04-07,33.94127482257882,24.414692508336778
2016-04-08,34.68982417326066,71.0910307905244
2016-04-09,33.92456937430732,85.4863762651998
2016-04-10,34.095220224303254,95.87699331238107
2016-04-11,34.8745253789272,43.91338079094638
2016-04-12,33.7161652162544,9.71558795548696
2016-04-13,32.01855460290354,5.570171979910111
2016-04-14,35.23075244873701,83.8072435403698
2016-04-15,33.08251158449215,80.2645415412256
2016-04-16,36.393672444465814,76.53079197172914
2016-04-17,32.39574092321966,31.540493083152164
2016-04-18,35.85767510196076,64.34172748210892
2016-04-19,37.37240363365161,4.773439339798379
2016-04-20,34.78125375366109,80.2940113236962
2016-04-21,32.61305362595408,8.113040260767978
2016-04-22,34.450226962391575,52.72396712468147
2016-04-23,37.38325913286914,28.89474552852276
2016-04-24,34.94042636174796,89.17320831437614
2016-04-25,35.781938072248614,54.86348466558588
2016-04-26,36.778879658445405,71.5318229237485
2016-04-27,35.65389664131408,77.24315326090311
2016-04-28,37.69802128038739,43.70965360946041
2016-04-29,32.79865512048101,77.74588083801059
2016-04-30,37.24708548108261,11.792838119445193
2016-05-01,27.51264476915769,3.774081533198914
2016-05-02,32.428435005203404,11.877165128676047
2016-05-03,33.44422394577483,60.789984541535304
2016-05-04,34.44106532020749,16.954749414895986
2016-05-05,34.86192102889405,25.203416778308828
2016-05-06,33.89324864686959,42.3003463104916
2016-05-07,33.366412259867296,12.276305796405474
2016-05-08,38.472858178456356,75.54133191550434
2016-05-09,31.154857440626056,53.947384011405596
2016-05-10,34.89249001785963,38.8049024012013
2016-05-11,31.729412839553994,91.47489130981118
2016-05-12,33.4410130940165,56.34322792013082
2016-05-13,34.49442933338265,41.62215944276804
2016-05-14,32.43937422114418,79.1624137945018
2016-05-15,28.505570006553704,79.22636248218794
2016-05-16,31.48067189909505,62.18640513674066
2016-05-17,30.693848153870977,77.40896061058024
2016-05-18,31.551330227197703,85.28594930154851
2016-05-19,33.76601998014679,30.073257508720054
2016-05-20,33.9750682614323,64.07399143405847
2016-05-21,31.446288599449684,67.62662560152859
2016-05-22,30.008358206991925,18.360064259910512
2016-05-23,31.94574245447558,26.014005123827687
2016-05-24,31.953553240172987,86.72437061659437
2016-05-25,33.925779871040305,48.10088565248682
2016-05-26,31.286494136288074,6.741225263541439
2016-05-27,31.272058488273448,89.91684401635403
2016-05-28,30.35507126805337,85.91172860337933
2016-05-29,32.83690558543906,49.1813257473405
2016-05-30,33.22062172461712,81.8525547082319
2016-05-31,31.233252628245445,54.77601408911183
2016-06-01,28.597535200811755,60.307801870703756
2016-06-02,27.773348171409385,57.54081040773432
2016-06-03,31.60374039747479,17.4505305213157
2016-06-04,30.550743545329308,15.703837789730823
2016-06-05,33.92185174961407,39.26509783507889
2016-06-06,24.194053156128035,20.812693325416742
2016-06-07,28.58510932107467,76.5079657131619
2016-06-08,30.055259722099297,71.1630208070742
2016-06-09,27.198047544627396,36.20583111671585
2016-06-10,27.1558465868316,61.430107732950965
2016-06-11,29.142620590282032,53.31531060053026
2016-06-12,27.673563765409746,32.40639254517224
2016-06-13,28.633952704910367,73.34568303295342
2016-06-14,26.027249768379104,11.925069476743822
2016-06-15,26.709990237726824,16.798541545668
2016-06-16,28.62820138533028,4.196682088982618
2016-06-17,24.85063681240218,64.94143332847472
2016-06-18,24.34050923414491,47.5955488914065
2016-06-19,24.25628501650974,72.30127405160798
2016-06-20,29.494557659205388,97.08574120814582
2016-06-21,26.768693672120712,85.69836767177209
2016-06-22,25.32188224426387,94.28729800351856
2016-06-23,25.023395941417917,23.303239420425037
2016-06-24,25.760537097309175,66.1351481361735
2016-06-25,21.666185968226326,72.24228594486638
2016-06-26,26.351105651939935,12.632922122672753
2016-06-27,24.829159190355913,97.13459368796047
2016-06-28,22.844921379934284,67.19147444443367
2016-06-29,25.11482595093115,39.82849728392135
2016-06-30,23.36507333905439,6.275344576101071
2016-07-01,23.414724185915507,16.525161820370837
2016-07-02,27.707920929792017,3.8271454578139408
2016-07-03,25.224965396768788,89.49781369880817
2016-07-04,24.772089713732974,92.59723559475368
2016-07-05,25.64643549840582,4.384494615447709
2016-07-06,22.565846211393655,20.782360374504528
2016-07-07,26.826366888954595,92.89106108434795
2016-07-08,22.58413655604005,85.89543222190531
2016-07-09,28.246532347948843,28.185758854381138
2016-07-10,27.772887189516847,41.150496847493834
2016-07-11,23.70484071087155,12.032790543797256
2016-07-12,24.97887020620454,62.791889695977574
2016-07-13,21.044508699847153,71.06082490702727
2016-07-14,21.449432821470936,51.14876029897272
2016-07-15,22.829093699578387,12.908634434971011
2016-07-16,21.660090657254198,40.391256984046485
2016-07-17,22.23768725670035,67.52257311829517
2016-07-18,22.966443221111643,25.965903718476103
2016-07-19,22.874264731623615,20.023328468578462
2016-07-20,19.110487382073245,99.03814254164222
2016-07-21,18.830761870744094,73.74925391583292
2016-07-22,19.26316269075813,55.33070798009979
2016-07-23,19.069847866141714,90.47424624322773
2016-07-24,23.502885191362015,6.053123522302095
2016-07-25,22.05517608634209,7.446379470422338
2016-07-26,15.996026593627711,81.08485272832951
2016-07-27,20.51923406996798,40.00587846147343
2016-07-28,19.417216808026105,13.400460612819131
2016-07-29,19.916823777611928,93.30379739813311
2016-07-30,19.390816111976278,26.22066335424553
2016-07-31,15.711688875333156,70.52034922972474
2016-08-01,20.15605888981472,64.79052964473236
2016-08-02,17.418989419518354,34.40339786565703
2016-08-03,18.627585250553846,47.63862413368633
2016-08-04,19.04833502952528,73.38053908747355
2016-08-05,20.270554440932838,4.57906005162868
2016-08-06,17.955013890838384,70.32703537502319
2016-08-07,20.692230908532128,85.77991106535457
2016-08-08,20.72689309580081,47.44616395255641
2016-08-09,21.225183796357086,78.4409191271947
2016-08-10,19.663737647009043,47.256543850930434
2016-08-11,15.366095758539693,79.01215755581842
2016-08-12,21.953226245861117,86.69433884807714
2016-08-13,17.71278957007474,4.4696898400502505
2016-08-14,18.976070828677738,13.874636224249093
2016-08-15,19.004452103798947,73.14542017248864
2016-08-16,16.21959646138172,90.54927817079844
2016-08-17,20.464398702804427,25.256816820595585
2016-08-18,19.000076356339697,66.91457076201473
2016-08-19,17.625352367653285,88.99097934493409
2016-08-20,19.589475098855736,99.20069326323751
2016-08-21,14.120178537626298,83.7334920620825
2016-08-22,15.618514218603103,70.03694883137375
2016-08-23,17.271417756609484,27.25231525190407
2016-08-24,15.145551440496481,71.75241744992131
2016-08-25,16.767416345408307,54.194347158645094
2016-08-26,15.931680811803094,86.58130961717109
2016-08-27,16.2577636475281,80.74194419537368
2016-08-28,12.155124640996824,13.60243298759185
2016-08-29,17.755781193041933,28.95659091656746
